2023-03-10 09:58:20,708 INFO    StreamThr :3536 [internal.py:wandb_internal():87] W&B internal server running at pid: 3536, started at: 2023-03-10 09:58:20.708599
2023-03-10 09:58:46,021 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:58:51,079 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:58:51,084 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:58:53,628 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: partial_history
2023-03-10 09:58:56,142 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:58:56,142 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:00,014 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: pause
2023-03-10 09:59:00,014 INFO    HandlerThread:3536 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-03-10 09:59:00,014 INFO    HandlerThread:3536 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 09:59:00,014 DEBUG   SystemMonitor:3536 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 09:59:00,019 DEBUG   SystemMonitor:3536 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 09:59:00,019 INFO    HandlerThread:3536 [interfaces.py:finish():175] Joined cpu
2023-03-10 09:59:00,020 DEBUG   SystemMonitor:3536 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 09:59:00,020 INFO    HandlerThread:3536 [interfaces.py:finish():175] Joined disk
2023-03-10 09:59:00,053 INFO    HandlerThread:3536 [interfaces.py:finish():175] Joined gpu
2023-03-10 09:59:00,053 INFO    HandlerThread:3536 [interfaces.py:finish():175] Joined memory
2023-03-10 09:59:00,053 INFO    HandlerThread:3536 [interfaces.py:finish():175] Joined network
2023-03-10 09:59:01,193 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:01,193 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:06,234 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:06,235 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:11,272 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:11,272 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:16,303 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:16,303 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:21,329 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:21,329 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:26,360 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:26,360 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:31,405 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:31,405 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:36,440 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:36,441 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:41,484 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:41,484 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:46,522 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:46,523 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:51,587 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:51,588 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 09:59:56,626 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 09:59:56,627 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:01,645 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:01,645 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:06,694 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:06,694 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:11,723 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:11,724 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:16,745 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:16,745 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:21,773 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:21,773 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:26,827 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:26,827 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:31,879 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:31,879 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:36,942 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:36,942 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:41,981 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:41,981 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:47,001 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:47,002 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:52,044 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:52,044 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:00:57,092 DEBUG   HandlerThread:3536 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:00:57,092 DEBUG   SenderThread:3536 [sender.py:send_request():363] send_request: status_report
