2023-03-10 10:01:15,080 INFO    StreamThr :19144 [internal.py:wandb_internal():87] W&B internal server running at pid: 19144, started at: 2023-03-10 10:01:15.080831
2023-03-10 10:01:25,188 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:30,229 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:30,229 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:35,282 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:35,283 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:40,323 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:40,323 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:45,378 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:45,378 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:48,543 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: pause
2023-03-10 10:01:48,543 INFO    HandlerThread:19144 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-03-10 10:01:48,543 INFO    HandlerThread:19144 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 10:01:48,543 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 10:01:48,548 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 10:01:48,549 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 10:01:48,549 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined cpu
2023-03-10 10:01:48,549 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined disk
2023-03-10 10:01:48,579 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined gpu
2023-03-10 10:01:48,579 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined memory
2023-03-10 10:01:48,579 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined network
2023-03-10 10:01:50,422 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:50,422 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:01:55,451 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:01:55,451 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:02:00,481 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:02:00,482 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:02:01,586 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: resume
2023-03-10 10:02:01,586 INFO    HandlerThread:19144 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-03-10 10:02:01,586 INFO    HandlerThread:19144 [system_monitor.py:start():151] Starting system monitor
2023-03-10 10:02:01,586 INFO    SystemMonitor:19144 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 10:02:01,589 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: pause
2023-03-10 10:02:01,589 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started cpu
2023-03-10 10:02:01,590 INFO    HandlerThread:19144 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-03-10 10:02:01,590 INFO    HandlerThread:19144 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 10:02:01,590 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined cpu
2023-03-10 10:02:01,590 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started disk
2023-03-10 10:02:01,590 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined disk
2023-03-10 10:02:01,590 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 10:02:01,590 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 10:02:01,590 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 10:02:02,855 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: resume
2023-03-10 10:02:02,855 INFO    HandlerThread:19144 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-03-10 10:02:02,855 INFO    HandlerThread:19144 [system_monitor.py:start():151] Starting system monitor
2023-03-10 10:02:02,856 INFO    SystemMonitor:19144 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 10:02:02,859 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started cpu
2023-03-10 10:02:02,860 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started disk
2023-03-10 10:02:02,861 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started gpu
2023-03-10 10:02:02,861 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started memory
2023-03-10 10:02:02,870 INFO    SystemMonitor:19144 [interfaces.py:start():168] Started network
2023-03-10 10:02:03,081 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: pause
2023-03-10 10:02:03,081 INFO    HandlerThread:19144 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-03-10 10:02:03,081 INFO    HandlerThread:19144 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 10:02:03,081 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 10:02:03,081 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 10:02:03,086 DEBUG   SystemMonitor:19144 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 10:02:03,086 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined cpu
2023-03-10 10:02:03,086 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined disk
2023-03-10 10:02:03,121 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined gpu
2023-03-10 10:02:03,121 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined memory
2023-03-10 10:02:03,122 INFO    HandlerThread:19144 [interfaces.py:finish():175] Joined network
2023-03-10 10:02:05,519 DEBUG   HandlerThread:19144 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:02:05,519 DEBUG   SenderThread:19144 [sender.py:send_request():363] send_request: status_report
