2023-03-10 10:20:25,336 INFO    StreamThr :12452 [internal.py:wandb_internal():87] W&B internal server running at pid: 12452, started at: 2023-03-10 10:20:25.336347
2023-03-10 10:21:36,073 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:21:36,073 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:21:37,238 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: partial_history
2023-03-10 10:21:41,126 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:21:41,126 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:21:46,179 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:21:46,179 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:21:49,500 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: partial_history
2023-03-10 10:21:51,223 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:21:51,223 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:21:56,257 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:21:56,257 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:01,282 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:01,282 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:06,326 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:06,326 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:11,369 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:11,369 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:15,379 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: pause
2023-03-10 10:22:15,379 INFO    HandlerThread:12452 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-03-10 10:22:15,379 INFO    HandlerThread:12452 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 10:22:15,380 DEBUG   SystemMonitor:12452 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 10:22:15,384 DEBUG   SystemMonitor:12452 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 10:22:15,386 INFO    HandlerThread:12452 [interfaces.py:finish():175] Joined cpu
2023-03-10 10:22:15,386 INFO    HandlerThread:12452 [interfaces.py:finish():175] Joined disk
2023-03-10 10:22:15,424 INFO    HandlerThread:12452 [interfaces.py:finish():175] Joined gpu
2023-03-10 10:22:15,424 INFO    HandlerThread:12452 [interfaces.py:finish():175] Joined memory
2023-03-10 10:22:15,424 INFO    HandlerThread:12452 [interfaces.py:finish():175] Joined network
2023-03-10 10:22:16,407 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:16,407 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:21,475 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:21,475 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:26,510 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:26,510 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
2023-03-10 10:22:31,563 DEBUG   HandlerThread:12452 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 10:22:31,563 DEBUG   SenderThread:12452 [sender.py:send_request():363] send_request: status_report
